onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	word_length	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
53.538000	0.441102	word	occurred	DownTheRabbitHoleFinal_SoundFile1.wav	157	6	44	1	1	9.388000	15.370000	16.350000	0.441102	0.016224	1.450427	2.111245	1.445652
53.932000	0.165728	word	to	DownTheRabbitHoleFinal_SoundFile1.wav	158	6	45	1	0	16.350000	9.388000	13.300000	0.165728	0.000095	3.634987	3.687733	4.228391
54.052000	0.266197	word	her	DownTheRabbitHoleFinal_SoundFile1.wav	159	6	46	1	0	13.300000	16.350000	15.480000	0.266197	0.000001	2.296064	3.446700	2.374826
54.272000	0.220905	word	that	DownTheRabbitHoleFinal_SoundFile1.wav	160	7	1	1	0	15.480000	13.300000	13.100000	0.220905	0.000001	1.985676	3.858682	2.205711
54.648000	0.267854	word	she	DownTheRabbitHoleFinal_SoundFile1.wav	161	7	2	1	0	13.100000	15.480000	9.630000	0.267854	0.018372	2.013829	1.823464	2.449196
54.870000	0.282453	word	ought	DownTheRabbitHoleFinal_SoundFile1.wav	162	7	3	1	0	9.630000	13.100000	16.350000	0.282453	0.009756	3.150307	2.934901	4.331659
55.106000	0.216459	word	to	DownTheRabbitHoleFinal_SoundFile1.wav	163	7	4	1	0	16.350000	9.630000	14.920000	0.216459	0.015999	5.389928	6.003804	4.137817
55.276000	0.282616	word	have	DownTheRabbitHoleFinal_SoundFile1.wav	164	7	5	1	0	14.920000	16.350000	9.120000	0.282616	0.001813	0.001443	0.221759	2.133932
55.512000	0.381238	word	wondered	DownTheRabbitHoleFinal_SoundFile1.wav	165	7	6	1	1	9.120000	14.920000	14.500000	0.381238	0.000000	6.197854	7.016225	2.684967
55.848000	0.285456	word	at	DownTheRabbitHoleFinal_SoundFile1.wav	166	7	7	1	0	14.500000	9.120000	14.990000	0.285456	0.007633	5.644155	3.119816	4.563101
56.088000	0.369265	word	this	DownTheRabbitHoleFinal_SoundFile1.wav	167	7	8	1	0	14.990000	14.500000	14.570000	0.369265	0.013820	1.255200	1.108061	4.355428
56.410000	0.177701	word	but	DownTheRabbitHoleFinal_SoundFile1.wav	168	8	1	1	0	14.570000	14.990000	14.500000	0.177701	0.012424	7.130718	7.011123	8.307449
56.542000	0.273483	word	at	DownTheRabbitHoleFinal_SoundFile1.wav	169	8	2	1	0	14.500000	14.570000	16.960000	0.273483	0.006583	2.643683	4.226984	3.604315
56.770000	0.141782	word	the	DownTheRabbitHoleFinal_SoundFile1.wav	170	8	3	1	0	16.960000	14.500000	13.580000	0.141782	0.005751	1.470930	1.605347	4.776645
56.866000	0.525552	word	time	DownTheRabbitHoleFinal_SoundFile1.wav	171	8	4	1	1	13.580000	16.960000	15.370000	0.525552	0.000002	0.824340	0.797479	4.174589
57.346000	0.154222	word	it	DownTheRabbitHoleFinal_SoundFile1.wav	172	8	5	1	0	15.370000	13.580000	14.350000	0.154222	0.007844	3.719364	4.091801	1.689075
57.454000	0.197510	word	all	DownTheRabbitHoleFinal_SoundFile1.wav	173	8	6	1	0	14.350000	15.370000	10.540000	0.197510	0.003061	6.615587	6.587327	3.967821
57.604000	0.355513	word	seemed	DownTheRabbitHoleFinal_SoundFile1.wav	174	8	7	1	1	10.540000	14.350000	11.950000	0.355513	0.000213	1.908335	3.565787	1.879509
57.914000	0.290264	word	quite	DownTheRabbitHoleFinal_SoundFile1.wav	175	8	8	1	1	11.950000	10.540000	10.720000	0.290264	0.000083	2.701884	3.137494	4.325205
58.158000	0.663833	word	natural	DownTheRabbitHoleFinal_SoundFile1.wav	176	8	9	1	1	10.720000	11.950000	14.570000	0.663833	0.000483	2.404133	3.259244	4.891818
59.816000	0.097861	word	but	DownTheRabbitHoleFinal_SoundFile2.wav	177	8	10	2	0	14.570000	10.720000	13.760000	0.097861	0.000000	3.085978	4.102264	8.786775
59.930000	0.203659	word	when	DownTheRabbitHoleFinal_SoundFile2.wav	178	8	11	2	0	13.760000	14.570000	16.960000	0.203659	0.000000	6.103113	6.245371	4.633547
60.148000	0.087423	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	179	8	12	2	0	16.960000	13.760000	8.660000	0.087423	0.000000	5.644155	2.800318	3.275187
60.250000	0.488135	word	Rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	180	8	13	2	1	8.660000	16.960000	12.190000	0.488135	0.000000	1.664409	2.650659	4.356891
60.752000	0.488134	word	actually	DownTheRabbitHoleFinal_SoundFile2.wav	181	8	14	2	1	12.190000	8.660000	11.380000	0.488134	0.000000	4.042454	4.134063	3.225326
61.256000	0.356433	word	took	DownTheRabbitHoleFinal_SoundFile2.wav	182	8	15	2	1	11.380000	12.190000	16.180000	0.356433	0.000000	1.924277	2.720640	1.565185
61.722000	0.157449	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	183	8	16	2	0	16.180000	11.380000	10.950000	0.157449	0.000000	1.884629	2.079356	4.355992
61.894000	0.543446	word	watch	DownTheRabbitHoleFinal_SoundFile2.wav	184	8	17	2	1	10.950000	16.180000	13.900000	0.543446	0.000000	1.624722	2.310541	3.891121
62.548000	0.205352	word	out	DownTheRabbitHoleFinal_SoundFile2.wav	185	8	18	2	0	13.900000	10.950000	16.210000	0.205352	0.000000	1.836020	2.513667	3.366057
62.768000	0.148692	word	of	DownTheRabbitHoleFinal_SoundFile2.wav	186	8	19	2	0	16.210000	13.900000	12.870000	0.148692	0.000000	3.776235	3.913910	2.138302
62.932000	0.180830	word	its	DownTheRabbitHoleFinal_SoundFile2.wav	187	8	20	2	0	12.870000	16.210000	4.078000	0.180830	0.000000	4.384214	4.320780	2.877161
63.128000	0.579413	word	waistcoat	DownTheRabbitHoleFinal_SoundFile2.wav	188	8	21	2	1	4.078000	12.870000	9.280000	0.579413	0.000000	3.825865	3.500953	2.892911
63.722000	0.740085	word	pocket	DownTheRabbitHoleFinal_SoundFile2.wav	189	8	22	2	1	9.280000	4.078000	16.190000	0.740085	0.000000	0.000000	0.000000	0.000000
64.974000	0.095663	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	190	8	23	2	0	16.190000	9.280000	11.070000	0.095663	0.000000	3.383915	4.130262	8.748790
65.084000	0.310784	word	looked	DownTheRabbitHoleFinal_SoundFile2.wav	191	8	24	2	1	11.070000	16.190000	14.500000	0.310784	0.000000	3.571305	2.813812	1.972865
65.410000	0.198310	word	at	DownTheRabbitHoleFinal_SoundFile2.wav	192	8	25	2	0	14.500000	11.070000	15.370000	0.198310	0.000000	2.456639	3.446425	3.583526
65.624000	0.179319	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	193	8	26	2	0	15.370000	14.500000	16.190000	0.179319	0.000000	2.633711	2.487058	1.328570
66.224000	0.090846	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	194	8	27	2	0	16.190000	15.370000	13.470000	0.090846	0.000000	3.973425	4.211163	8.651967
66.330000	0.143109	word	then	DownTheRabbitHoleFinal_SoundFile2.wav	195	8	28	2	0	13.470000	16.190000	6.410000	0.143109	0.000000	2.927442	2.581387	3.779525
66.488000	0.375725	word	hurried	DownTheRabbitHoleFinal_SoundFile2.wav	196	8	29	2	1	6.410000	13.470000	15.080000	0.375725	0.000000	6.654918	5.339608	3.581556
66.878000	0.492789	word	on	DownTheRabbitHoleFinal_SoundFile2.wav	197	8	30	2	0	15.080000	6.410000	8.650000	0.492789	0.000000	4.505598	5.112316	6.776944
67.804000	0.464189	word	Alice	DownTheRabbitHoleFinal_SoundFile2.wav	198	8	31	2	1	8.650000	15.080000	11.500000	0.464189	0.000000	6.344584	5.803482	3.040640
68.284000	0.404324	word	started	DownTheRabbitHoleFinal_SoundFile2.wav	199	8	32	2	1	11.500000	8.650000	16.350000	0.404324	0.000000	1.228645	2.529139	1.745025
68.702000	0.176842	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	200	8	33	2	0	16.350000	11.500000	13.300000	0.176842	0.000000	3.610238	4.281320	4.669503
68.894000	0.124159	word	her	DownTheRabbitHoleFinal_SoundFile2.wav	201	8	34	2	0	13.300000	16.350000	10.600000	0.124159	0.000000	6.938312	5.969394	7.302115
69.034000	0.349252	word	feet	DownTheRabbitHoleFinal_SoundFile2.wav	202	8	35	2	1	10.600000	13.300000	15.420000	0.349252	0.000000	2.001445	2.829824	4.338913
69.446000	0.202910	word	for	DownTheRabbitHoleFinal_SoundFile2.wav	203	8	36	2	0	15.420000	10.600000	15.370000	0.202910	0.000000	2.771963	2.458680	2.162849
69.662000	0.102156	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	204	8	37	2	0	15.370000	15.420000	6.980000	0.102156	0.000000	2.230924	2.206561	1.142762
69.780000	0.393078	word	flashed	DownTheRabbitHoleFinal_SoundFile2.wav	205	8	38	2	1	6.980000	15.370000	11.040000	0.393078	0.000000	1.219912	1.341514	1.856967
70.188000	0.440243	word	across	DownTheRabbitHoleFinal_SoundFile2.wav	206	8	39	2	0	11.040000	6.980000	13.300000	0.440243	0.000000	3.166598	3.247821	3.831500
70.642000	0.057114	word	her	DownTheRabbitHoleFinal_SoundFile2.wav	207	8	40	2	0	13.300000	11.040000	11.780000	0.057114	0.000000	4.255191	3.714900	7.205264
70.714000	0.488134	word	mind	DownTheRabbitHoleFinal_SoundFile2.wav	208	8	41	2	1	11.780000	13.300000	15.480000	0.488134	0.000000	0.644823	0.528260	3.387445
71.528000	0.109008	word	that	DownTheRabbitHoleFinal_SoundFile2.wav	209	8	42	2	0	15.480000	11.780000	13.100000	0.109008	0.000000	2.822782	1.919912	2.166537
71.652000	0.098063	word	she	DownTheRabbitHoleFinal_SoundFile2.wav	210	8	43	2	0	13.100000	15.480000	13.530000	0.098063	0.000000	2.421403	2.328139	1.103952
71.764000	0.092935	word	d	DownTheRabbitHoleFinal_SoundFile2.wav	211	8	44	2	0	13.530000	13.100000	12.620000	0.092935	0.000000	1.219912	1.311800	1.858821
71.872000	0.358641	word	never	DownTheRabbitHoleFinal_SoundFile2.wav	212	8	45	2	1	12.620000	13.530000	12.750000	0.358641	0.000000	2.449772	2.390132	4.370603
72.246000	0.396545	word	before	DownTheRabbitHoleFinal_SoundFile2.wav	213	8	46	2	1	12.750000	12.620000	11.990000	0.396545	0.000000	2.471249	2.745623	3.266113
72.658000	0.414916	word	seen	DownTheRabbitHoleFinal_SoundFile2.wav	214	8	47	2	1	11.990000	12.750000	16.180000	0.414916	0.000000	4.976182	5.566406	3.725433
73.088000	0.066275	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	215	8	48	2	0	16.180000	11.990000	8.660000	0.066275	0.000000	3.138946	3.310256	4.400402
73.168000	0.356433	word	rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	216	8	49	2	1	8.660000	16.180000	14.970000	0.356433	0.000000	1.285237	1.150495	4.139356
73.540000	0.153912	word	with	DownTheRabbitHoleFinal_SoundFile2.wav	217	8	50	2	0	14.970000	8.660000	12.170000	0.153912	0.000000	1.877723	1.974152	2.200186
73.708000	0.370267	word	either	DownTheRabbitHoleFinal_SoundFile2.wav	218	8	51	2	0	12.170000	14.970000	16.180000	0.370267	0.000000	6.251470	5.477400	2.886054
74.094000	0.085923	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	219	8	52	2	0	16.180000	12.170000	4.078000	0.085923	0.000000	3.569113	4.035865	5.218006
74.194000	0.420530	word	waistcoat	DownTheRabbitHoleFinal_SoundFile2.wav	220	8	53	2	1	4.078000	16.180000	9.280000	0.420530	0.000000	1.110378	1.226168	4.045060
74.630000	0.536025	word	pocket	DownTheRabbitHoleFinal_SoundFile2.wav	221	8	54	2	1	9.280000	4.078000	14.780000	0.536025	0.000000	0.000000	0.000000	0.000000
75.180000	0.267229	word	or	DownTheRabbitHoleFinal_SoundFile2.wav	222	8	55	2	0	14.780000	9.280000	16.180000	0.267229	0.000000	3.148749	3.204914	8.711138
75.462000	0.038563	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	223	8	56	2	0	16.180000	14.780000	10.950000	0.038563	0.000000	2.668867	3.001622	4.336010
75.516000	0.392352	word	watch	DownTheRabbitHoleFinal_SoundFile2.wav	224	8	57	2	1	10.950000	16.180000	16.350000	0.392352	0.000000	1.559439	1.323672	3.433059
75.922000	0.105005	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	225	8	58	2	0	16.350000	10.950000	12.710000	0.105005	0.000000	5.333189	5.261235	3.117714
76.042000	0.260651	word	take	DownTheRabbitHoleFinal_SoundFile2.wav	226	8	59	2	1	12.710000	16.350000	13.900000	0.260651	0.000000	0.661957	0.742161	2.563505
76.318000	0.186484	word	out	DownTheRabbitHoleFinal_SoundFile2.wav	227	8	60	2	0	13.900000	12.710000	16.210000	0.186484	0.000000	3.573365	4.778920	6.838766
76.518000	0.120554	word	of	DownTheRabbitHoleFinal_SoundFile2.wav	228	8	61	2	0	16.210000	13.900000	15.370000	0.120554	0.000000	1.619197	1.973203	2.319417
76.654000	0.223487	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	229	8	62	2	0	15.370000	16.210000	16.190000	0.223487	0.000000	3.201116	2.251058	1.441007
77.348000	0.248679	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	230	9	1	2	0	16.190000	15.370000	9.200000	0.248679	0.000000	3.973425	4.302550	8.688605
77.610000	0.368406	word	burning	DownTheRabbitHoleFinal_SoundFile2.wav	231	9	2	2	1	9.200000	16.190000	14.970000	0.368406	0.000000	4.294090	4.868656	3.691340
77.994000	0.145896	word	with	DownTheRabbitHoleFinal_SoundFile2.wav	232	9	3	2	0	14.970000	9.200000	8.440000	0.145896	0.000000	1.866515	2.555539	3.525901
78.154000	0.986018	word	curiosity	DownTheRabbitHoleFinal_SoundFile2.wav	233	9	4	2	1	8.440000	14.970000	13.100000	0.986018	0.000000	3.929542	3.943791	3.387985
79.418000	0.200787	word	she	DownTheRabbitHoleFinal_SoundFile2.wav	234	9	5	2	0	13.100000	8.440000	10.340000	0.200787	0.000013	2.900917	3.374367	1.464419
79.634000	0.236706	word	ran	DownTheRabbitHoleFinal_SoundFile2.wav	235	9	6	2	1	10.340000	13.100000	11.040000	0.236706	0.013633	1.107378	1.668263	1.865951
79.886000	0.380379	word	across	DownTheRabbitHoleFinal_SoundFile2.wav	236	9	7	2	0	11.040000	10.340000	16.960000	0.380379	0.001009	3.166598	3.205121	3.719548
80.280000	0.081059	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	237	9	8	2	0	16.960000	11.040000	11.290000	0.081059	0.001500	1.255200	1.119965	3.950094
80.376000	0.356433	word	field	DownTheRabbitHoleFinal_SoundFile2.wav	238	9	9	2	1	11.290000	16.960000	12.930000	0.356433	0.005171	0.824340	0.913644	3.424109
80.748000	0.441482	word	after	DownTheRabbitHoleFinal_SoundFile2.wav	239	9	10	2	1	12.930000	11.290000	15.370000	0.441482	0.000266	1.877723	1.895937	2.165264
81.204000	0.127712	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	240	9	11	2	0	15.370000	12.930000	16.190000	0.127712	0.000169	2.421403	2.355544	1.118671
81.742000	0.178915	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	241	10	1	2	0	16.190000	15.370000	8.927000	0.178915	0.000122	3.973425	4.596129	8.746204
81.934000	0.761435	word	fortunately	DownTheRabbitHoleFinal_SoundFile2.wav	242	10	2	2	n/a	8.927000	16.190000	14.560000	0.761435	0.006966	5.043351	6.098886	3.366449
82.926000	0.260651	word	was	DownTheRabbitHoleFinal_SoundFile2.wav	243	10	3	2	0	14.560000	8.927000	13.840000	0.260651	0.008667	3.175441	3.209456	1.817688
83.202000	0.368406	word	just	DownTheRabbitHoleFinal_SoundFile2.wav	244	10	4	2	1	13.840000	14.560000	15.900000	0.368406	0.009428	2.757775	3.015349	4.201450
83.584000	0.116978	word	in	DownTheRabbitHoleFinal_SoundFile2.wav	245	10	5	2	0	15.900000	13.840000	13.580000	0.116978	0.003023	3.319244	2.616397	3.148271
83.716000	0.294519	word	time	DownTheRabbitHoleFinal_SoundFile2.wav	246	10	6	2	1	13.580000	15.900000	16.350000	0.294519	0.006249	3.645285	4.156089	3.239917
84.026000	0.083110	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	247	10	7	2	0	16.350000	13.580000	13.270000	0.083110	0.002517	4.141913	4.870004	3.213466
84.124000	0.176841	word	see	DownTheRabbitHoleFinal_SoundFile2.wav	248	10	8	2	1	13.270000	16.350000	15.370000	0.176841	0.000027	0.661957	1.013011	2.256673
84.316000	0.140924	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	249	10	9	2	0	15.370000	13.270000	10.040000	0.140924	0.002509	2.653520	2.250609	1.787108
84.470000	0.320515	word	pop	DownTheRabbitHoleFinal_SoundFile2.wav	250	10	10	2	1	10.040000	15.370000	12.590000	0.320515	0.001036	3.513570	5.009583	2.033601
84.806000	0.207805	word	down	DownTheRabbitHoleFinal_SoundFile2.wav	251	10	11	2	0	12.590000	10.040000	16.180000	0.207805	0.001790	6.053084	4.844970	7.206152
85.028000	0.092417	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	252	10	12	2	0	16.180000	12.590000	11.810000	0.092417	0.000074	2.570285	3.347650	4.024143
85.136000	0.373976	word	large	DownTheRabbitHoleFinal_SoundFile2.wav	253	10	13	2	1	11.810000	16.180000	8.660000	0.373976	0.000564	2.264479	2.330889	4.469422
85.524000	0.320515	word	rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	254	10	14	2	1	8.660000	11.810000	10.160000	0.320515	0.007635	0.515633	0.829209	3.644368
85.860000	0.284597	word	hole	DownTheRabbitHoleFinal_SoundFile2.wav	255	10	15	2	1	10.160000	8.660000	12.430000	0.284597	0.000001	0.000000	0.000000	0.000000
86.160000	0.264200	word	under	DownTheRabbitHoleFinal_SoundFile2.wav	256	10	16	2	0	12.430000	10.160000	16.960000	0.264200	0.000000	2.119440	1.953538	2.191226
86.438000	0.093499	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	257	10	17	2	0	16.960000	12.430000	6.680000	0.093499	0.000000	1.551038	1.565908	3.882571
86.546000	0.496091	word	hedge	DownTheRabbitHoleFinal_SoundFile2.wav	258	10	18	2	1	6.680000	16.960000	15.900000	0.496091	0.000003	0.824340	0.892051	3.260579
87.990000	0.186910	word	In	DownTheRabbitHoleFinal_SoundFile2.wav	259	11	1	2	0	15.900000	6.680000	12.560000	0.186910	0.007105	3.941534	4.500925	4.244906
88.192000	0.406229	word	another	DownTheRabbitHoleFinal_SoundFile2.wav	260	11	2	2	1	12.560000	15.900000	10.680000	0.406229	0.000513	1.922008	1.480128	2.910718
88.614000	0.464188	word	moment	DownTheRabbitHoleFinal_SoundFile2.wav	261	11	3	2	1	10.680000	12.560000	12.590000	0.464188	0.000079	0.824340	0.901110	4.895025
89.176000	0.320515	word	down	DownTheRabbitHoleFinal_SoundFile2.wav	262	11	4	2	0	12.590000	10.680000	11.660000	0.320515	0.002936	4.355214	4.238260	3.223500
89.512000	0.164553	word	went	DownTheRabbitHoleFinal_SoundFile2.wav	263	11	5	2	1	11.660000	12.590000	8.650000	0.164553	0.005193	3.253832	3.015667	1.556065
89.690000	0.392668	word	Alice	DownTheRabbitHoleFinal_SoundFile2.wav	264	11	6	2	1	8.650000	11.660000	12.930000	0.392668	0.001475	2.791519	4.162890	4.216214
90.098000	0.408873	word	after	DownTheRabbitHoleFinal_SoundFile2.wav	265	11	7	2	1	12.930000	8.650000	15.370000	0.408873	0.000000	3.306298	3.019095	2.265890
90.522000	0.172293	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	266	11	8	2	0	15.370000	12.930000	12.620000	0.172293	0.002826	1.881148	2.136624	2.664462
91.044000	0.260651	word	never	DownTheRabbitHoleFinal_SoundFile2.wav	267	11	9	2	1	12.620000	15.370000	12.150000	0.260651	0.000053	4.214431	4.060123	3.048702
91.320000	0.380527	word	once	DownTheRabbitHoleFinal_SoundFile2.wav	268	11	10	2	1	12.150000	12.620000	10.290000	0.380527	0.001408	2.570285	2.164541	3.602864
91.714000	0.679551	word	considering	DownTheRabbitHoleFinal_SoundFile2.wav	269	11	11	2	1	10.290000	12.150000	13.520000	0.679551	0.001953	5.146098	6.397614	3.703223
92.528000	0.259579	word	how	DownTheRabbitHoleFinal_SoundFile2.wav	270	11	12	2	0	13.520000	10.290000	15.900000	0.259579	0.000237	7.013387	6.647502	5.427503
92.802000	0.106077	word	in	DownTheRabbitHoleFinal_SoundFile2.wav	271	11	13	2	0	15.900000	13.520000	16.960000	0.106077	0.000001	3.866525	3.687781	3.962991
92.924000	0.069086	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	272	11	14	2	0	16.960000	15.900000	12.600000	0.069086	0.000001	0.643683	1.368308	3.172452
93.008000	0.392352	word	world	DownTheRabbitHoleFinal_SoundFile2.wav	273	11	15	2	1	12.600000	16.960000	13.100000	0.392352	0.000001	0.824340	0.813222	4.883190
93.414000	0.152896	word	she	DownTheRabbitHoleFinal_SoundFile2.wav	274	11	16	2	0	13.100000	12.600000	14.560000	0.152896	0.014709	3.719364	4.017135	2.598319
93.582000	0.212760	word	was	DownTheRabbitHoleFinal_SoundFile2.wav	275	11	17	2	0	14.560000	13.100000	16.350000	0.212760	0.002711	1.107378	1.240033	1.793314
93.810000	0.081060	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	276	11	18	2	0	16.350000	14.560000	13.790000	0.081060	0.005914	3.634987	3.729605	3.598534
93.906000	0.142003	word	get	DownTheRabbitHoleFinal_SoundFile2.wav	277	11	19	2	1	13.790000	16.350000	13.900000	0.142003	0.021268	0.886672	0.695648	2.067986
94.062000	0.196056	word	out	DownTheRabbitHoleFinal_SoundFile2.wav	278	11	20	2	0	13.900000	13.790000	12.430000	0.196056	0.001926	3.573365	4.861991	6.469559
94.272000	0.467945	word	again	DownTheRabbitHoleFinal_SoundFile2.wav	279	11	21	2	1	12.430000	13.900000	16.960000	0.467945	0.003867	3.307252	4.046336	3.056878
95.836000	0.072936	word	The	DownTheRabbitHoleFinal_SoundFile2.wav	280	12	1	2	0	16.960000	12.430000	8.660000	0.072936	0.010930	3.243178	3.244592	3.283495
95.924000	0.361600	word	rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	281	12	2	2	1	8.660000	16.960000	10.160000	0.361600	0.001361	1.968276	1.526572	4.734602
96.300000	0.176842	word	hole	DownTheRabbitHoleFinal_SoundFile2.wav	282	12	3	2	1	10.160000	8.660000	11.660000	0.176842	0.000599	0.000000	0.000000	0.000000
96.492000	0.139981	word	went	DownTheRabbitHoleFinal_SoundFile2.wav	283	12	4	2	1	11.660000	10.160000	10.660000	0.139981	0.001390	3.557386	2.703589	1.622172
96.646000	0.360805	word	straight	DownTheRabbitHoleFinal_SoundFile2.wav	284	12	5	2	1	10.660000	11.660000	15.080000	0.360805	0.000031	2.757775	3.001133	4.218128
97.022000	0.173412	word	on	DownTheRabbitHoleFinal_SoundFile2.wav	285	12	6	2	0	15.080000	10.660000	13.870000	0.173412	0.001228	3.319244	2.613300	3.459574
97.210000	0.162930	word	like	DownTheRabbitHoleFinal_SoundFile2.wav	286	12	7	2	0	13.870000	15.080000	16.180000	0.162930	0.007388	5.826463	5.235700	2.786257
97.388000	0.061712	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	287	12	8	2	0	16.180000	13.870000	8.920000	0.061712	0.001608	1.281550	1.405142	4.936088
97.464000	0.389693	word	tunnel	DownTheRabbitHoleFinal_SoundFile2.wav	288	12	9	2	1	8.920000	16.180000	15.420000	0.389693	0.001691	0.824340	0.828602	4.565588
97.868000	0.164869	word	for	DownTheRabbitHoleFinal_SoundFile2.wav	289	12	10	2	0	15.420000	8.920000	13.860000	0.164869	0.000000	1.877723	1.993860	2.101377
98.048000	0.284596	word	some	DownTheRabbitHoleFinal_SoundFile2.wav	290	12	11	2	1	13.860000	15.420000	13.100000	0.284596	0.000000	1.551038	1.550267	4.706188
98.348000	0.296570	word	way	DownTheRabbitHoleFinal_SoundFile2.wav	291	12	12	2	1	13.100000	13.860000	16.190000	0.296570	0.000000	0.824340	0.846114	3.816644
98.946000	0.164869	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	292	12	13	2	0	16.190000	13.100000	13.470000	0.164869	0.000263	3.148749	2.812815	8.772517
99.126000	0.200787	word	then	DownTheRabbitHoleFinal_SoundFile2.wav	293	12	14	2	0	13.470000	16.190000	6.790000	0.200787	0.004730	3.387104	3.300328	3.677020
