onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
242.046	0.079406	word	I	DownTheRabbitHoleFinal_SoundFile3.wav	534	22	17	3	0	15.79	10.48	14.92	0.0014991	3.726339621	3.650455178	2.927362178
242.158	0.048744	word	ve	DownTheRabbitHoleFinal_SoundFile3.wav	535	22	18	3	0	14.92	15.79	9.87	6.17e-05	1.548932022	2.440250634	2.607356061
242.238	0.375688	word	fallen	DownTheRabbitHoleFinal_SoundFile3.wav	536	22	19	3	1	9.87	14.92	14.4	0.0052772	3.598378951	4.412405656	3.779095111
242.644	0.184125	word	by	DownTheRabbitHoleFinal_SoundFile3.wav	537	22	20	3	0	14.4	9.87	14.99	0.0058902	2.808799828	2.565777302	4.257057265
242.86	0.290744	word	this	DownTheRabbitHoleFinal_SoundFile3.wav	538	22	21	3	0	14.99	14.4	13.58	0.0011037	1.393761439	1.23925248	4.417866869
243.182	0.374445	word	time	DownTheRabbitHoleFinal_SoundFile3.wav	539	22	22	3	1	13.58	14.99	13.1	4.55e-06	0.824339779	0.847652126	4.744357882
243.662	0.160179	word	she	DownTheRabbitHoleFinal_SoundFile3.wav	540	22	23	3	0	13.1	13.58	12.77	0.016164	2.088240405	2.22439975	0.720338115
243.854	0.243988	word	said	DownTheRabbitHoleFinal_SoundFile3.wav	541	22	24	3	1	12.77	13.1	7.15	0.013857	1.76246556	1.300344789	1.357621163
244.13	0.411607	word	aloud	DownTheRabbitHoleFinal_SoundFile3.wav	542	22	25	3	1	7.15	12.77	15.79	0.0034539	2.449772483	2.116897239	5.135874399
252.034	0.321896	word	must	DownTheRabbitHoleFinal_SoundFile4.wav	544	23	1	4	0	12.63	15.79	14.95	4.25e-09	2.392818026	2.786128833	3.988892743
252.324	0.182364	word	be	DownTheRabbitHoleFinal_SoundFile4.wav	545	23	2	4	0	14.95	12.63	11.99	3.86e-09	0.778503815	0.701418701	4.316376117
252.476	0.316266	word	getting	DownTheRabbitHoleFinal_SoundFile4.wav	546	23	3	4	1	11.99	14.95	10.71	3.96e-09	4.741686943	5.155568966	5.445582977
252.762	0.447396	word	somewhere	DownTheRabbitHoleFinal_SoundFile4.wav	547	23	4	4	0	10.71	11.99	11.27	3.65e-09	4.228648368	3.637296224	4.533473293
253.178	0.260842	word	near	DownTheRabbitHoleFinal_SoundFile4.wav	548	23	5	4	0	11.27	10.71	16.96	3.86e-09	1.952532998	2.601069778	2.982295526
253.408	0.102691	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	549	23	6	4	0	16.96	11.27	11.38	3.95e-09	1.5749095	1.417107038	4.168720198
253.48	0.437929	word	center	DownTheRabbitHoleFinal_SoundFile4.wav	550	23	7	4	1	11.38	16.96	16.21	3.96e-09	0.824339779	0.77919786	4.65745792
253.886	0.126636	word	of	DownTheRabbitHoleFinal_SoundFile4.wav	551	23	8	4	0	16.21	11.38	16.96	3.73e-09	1.877723178	2.093525268	2.12276748
253.982	0.168478	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	552	23	9	4	0	16.96	16.21	11.03	3.38e-09	1.551038125	1.539936881	4.860254947
254.12	0.288332	word	earth	DownTheRabbitHoleFinal_SoundFile4.wav	553	23	10	4	1	11.03	16.96	13.87	3.61e-09	0.824339779	0.83952012	4.255688105
254.76	0.258337	word	Let	DownTheRabbitHoleFinal_SoundFile4.wav	554	24	1	4	1	13.87	11.03	14.08	3.62e-09	3.519682474	3.555954666	2.841725276
254.988	0.150581	word	me	DownTheRabbitHoleFinal_SoundFile4.wav	555	24	2	4	0	14.08	13.87	13.27	4.3e-09	2.196993687	2.298576495	2.38605695
255.108	0.366093	word	see	DownTheRabbitHoleFinal_SoundFile4.wav	556	24	3	4	1	13.27	14.08	15.48	4e-09	4.165631392	2.593456103	2.859884442
255.444	0.213434	word	that	DownTheRabbitHoleFinal_SoundFile4.wav	557	24	4	4	0	15.48	13.27	14.06	3.67e-09	3.598378951	3.511340379	5.032986789
255.626	0.195484	word	would	DownTheRabbitHoleFinal_SoundFile4.wav	558	24	5	4	0	14.06	15.48	14.95	3.39e-09	6.67388642	9.037091819	4.081971892
255.79	0.507575	word	be	DownTheRabbitHoleFinal_SoundFile4.wav	559	24	6	4	0	14.95	14.06	11.35	4.31e-09	0.323371429	1.17711469	3.754355148
256.268	0.476038	word	four	DownTheRabbitHoleFinal_SoundFile4.wav	560	24	7	4	1	11.35	14.95	9.7	3.52e-09	6.995083647	6.5086313	4.798361821
256.712	0.413983	word	thousand	DownTheRabbitHoleFinal_SoundFile4.wav	561	24	8	4	1	9.7	11.35	10.48	3.52e-09	4.518619472	6.77353961	5.769443818
257.096	0.473848	word	miles	DownTheRabbitHoleFinal_SoundFile4.wav	562	24	9	4	1	10.48	9.7	12.59	4.5e-09	2.059176856	3.783495816	5.428075834
257.538	0.390037	word	down	DownTheRabbitHoleFinal_SoundFile4.wav	563	24	10	4	0	12.59	10.48	15.79	3.77e-09	2.908334759	3.753551925	3.071785025
257.898	0.114664	word	I	DownTheRabbitHoleFinal_SoundFile4.wav	564	24	11	4	0	15.79	12.59	13.39	3.9e-09	3.438461333	3.910230258	2.604778553
257.982	0.449901	word	think	DownTheRabbitHoleFinal_SoundFile4.wav	565	24	12	4	1	13.39	15.79	15.42	3.73e-09	2.179779455	2.27564729	2.407084757
258.808	0.11153	word	for	DownTheRabbitHoleFinal_SoundFile4.wav	566	24	13	4	0	15.42	13.39	15.43	4.12e-09	4.276450914	3.721303802	3.017422209
258.888	0.16613	word	you	DownTheRabbitHoleFinal_SoundFile4.wav	567	24	14	4	0	15.43	15.42	13.27	3.54e-09	1.723907941	1.866310438	2.12338263
259.024	0.341705	word	see	DownTheRabbitHoleFinal_SoundFile4.wav	568	24	15	4	1	13.27	15.43	8.65	3.93e-09	3.214437146	2.969958353	2.508379159
259.334	0.425956	word	Alice	DownTheRabbitHoleFinal_SoundFile4.wav	569	24	16	4	1	8.65	13.27	13.53	3.85e-09	5.112945627	4.928636673	3.427079975
259.73	0.1865	word	had	DownTheRabbitHoleFinal_SoundFile4.wav	570	24	17	4	0	13.53	8.65	8.86	3.57e-09	3.813606672	2.393853979	1.417333226
259.886	0.246364	word	learnt	DownTheRabbitHoleFinal_SoundFile4.wav	571	24	18	4	1	8.86	13.53	12.05	3.83e-09	4.553665813	4.64433777	4.183641202
260.1	0.425957	word	several	DownTheRabbitHoleFinal_SoundFile4.wav	572	24	19	4	1	12.05	8.86	12.48	3.89e-09	5.861508904	4.838071774	4.94890333
260.496	0.390037	word	things	DownTheRabbitHoleFinal_SoundFile4.wav	573	24	20	4	1	12.48	12.05	16.21	3.76e-09	1.965342353	3.699086557	4.91376652
260.854	0.150582	word	of	DownTheRabbitHoleFinal_SoundFile4.wav	574	24	21	4	0	16.21	12.48	14.99	3.65e-09	2.141374645	2.168889309	2.262956634
260.974	0.258337	word	this	DownTheRabbitHoleFinal_SoundFile4.wav	575	24	22	4	0	14.99	16.21	11.28	3.68e-09	1.565345669	1.509547508	4.950290714
261.202	0.258337	word	sort	DownTheRabbitHoleFinal_SoundFile4.wav	576	24	23	4	1	11.28	14.99	15.9	4.24e-09	0.824339779	0.857324724	4.371030727
261.43	0.162555	word	in	DownTheRabbitHoleFinal_SoundFile4.wav	577	24	24	4	0	15.9	11.28	13.3	3.36e-09	1.877723178	2.10656938	2.117579253
261.562	0.1865	word	her	DownTheRabbitHoleFinal_SoundFile4.wav	578	24	25	4	0	13.3	15.9	12.24	3.92e-09	3.588512825	3.609602259	7.86737426
261.716	0.459306	word	lessons	DownTheRabbitHoleFinal_SoundFile4.wav	579	24	26	4	1	12.24	13.3	15.9	3.61e-09	2.040122276	2.61882199	4.500732032
262.146	0.129205	word	in	DownTheRabbitHoleFinal_SoundFile4.wav	580	24	27	4	0	15.9	12.24	16.96	3.55e-09	2.771962967	2.62872762	2.136426668
262.244	0.150582	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	581	24	28	4	0	16.96	15.9	11.69	3.69e-09	1.565345669	1.600263688	3.820669684
262.364	0.416145	word	school	DownTheRabbitHoleFinal_SoundFile4.wav	582	24	29	4	1	11.69	16.96	11.35	3.59e-09	0.824339779	0.815117334	3.253712514
262.748	0.292093	word	room	DownTheRabbitHoleFinal_SoundFile4.wav	583	24	30	4	1	11.35	11.69	16.19	3.81e-09	0	0	0
263.382	0.239216	word	and	DownTheRabbitHoleFinal_SoundFile4.wav	584	24	31	4	0	16.19	11.35	12.2	4.06e-09	3.148749339	2.806504776	8.73488039
263.59	0.140158	word	though	DownTheRabbitHoleFinal_SoundFile4.wav	585	24	32	4	0	12.2	16.19	14.99	3.78e-09	3.817725863	4.379254306	2.405499286
263.698	0.251963	word	this	DownTheRabbitHoleFinal_SoundFile4.wav	586	24	33	4	0	14.99	12.2	14.56	3.96e-09	1.470929829	1.506790377	3.664990976
263.92	0.1865	word	was	DownTheRabbitHoleFinal_SoundFile4.wav	587	24	34	4	0	14.56	14.99	14.77	3.51e-09	6.938079361	5.844675194	1.895208588
264.076	0.234845	word	not	DownTheRabbitHoleFinal_SoundFile4.wav	588	24	35	4	0	14.77	14.56	16.18	3.99e-09	2.701883572	2.850916631	4.139332884
264.28	0.138156	word	a	DownTheRabbitHoleFinal_SoundFile4.wav	589	24	36	4	0	16.18	14.77	13.28	3.71e-09	4.126598737	4.090237401	3.83768217
264.386	0.521738	word	very	DownTheRabbitHoleFinal_SoundFile4.wav	590	24	37	4	1	13.28	16.18	13.35	3.7e-09	2.259239975	2.179120821	4.615533025
264.878	0.261292	word	good	DownTheRabbitHoleFinal_SoundFile4.wav	591	24	38	4	1	13.35	13.28	10.93	4.52e-09	3.237331874	3.708983446	4.390179849
265.108	0.794158	word	opportunity	DownTheRabbitHoleFinal_SoundFile4.wav	592	24	39	4	1	10.93	13.35	15.42	3.72e-09	0.705457938	0.964823719	4.095255817
265.872	0.210446	word	for	DownTheRabbitHoleFinal_SoundFile4.wav	593	24	40	4	0	15.42	10.93	10.12	4.35e-09	2.119439953	1.981337798	2.220135938
266.052	0.471707	word	showing	DownTheRabbitHoleFinal_SoundFile4.wav	594	24	41	4	1	10.12	15.42	12.65	4.08e-09	4.029100148	4.538880859	3.511670676
266.492	0.200613	word	off	DownTheRabbitHoleFinal_SoundFile4.wav	595	24	42	4	0	12.65	10.12	13.3	4.48e-09	3.975451009	5.41558729	6.709921593
266.746	0.114664	word	her	DownTheRabbitHoleFinal_SoundFile4.wav	596	24	43	4	0	13.3	12.65	11.34	3.68e-09	3.416470169	5.830397172	7.556976603
266.83	0.593575	word	knowledge	DownTheRabbitHoleFinal_SoundFile4.wav	597	24	44	4	1	11.34	13.3	14.79	3.71e-09	0.67951368	0.549328992	3.847780605
267.392	0.210446	word	as	DownTheRabbitHoleFinal_SoundFile4.wav	598	24	45	4	0	14.79	11.34	14.09	3.9e-09	2.822781823	2.032595208	2.147935098
267.572	0.1865	word	there	DownTheRabbitHoleFinal_SoundFile4.wav	599	24	46	4	0	14.09	14.79	14.56	4.11e-09	7.466133051	8.027769553	4.754324973
267.728	0.210446	word	was	DownTheRabbitHoleFinal_SoundFile4.wav	600	24	47	4	0	14.56	14.09	13.96	3.67e-09	0.503943136	2.423989458	1.8978115
267.906	0.198473	word	no	DownTheRabbitHoleFinal_SoundFile4.wav	601	24	48	4	0	13.96	14.56	14.17	3.66e-09	0.912174879	2.122842966	4.404790963
268.074	0.174528	word	one	DownTheRabbitHoleFinal_SoundFile4.wav	602	24	49	4	0	14.17	13.96	16.35	3.84e-09	1.504428152	1.252649314	4.132935218
268.218	0.220101	word	to	DownTheRabbitHoleFinal_SoundFile4.wav	603	24	50	4	0	16.35	14.17	10.43	3.53e-09	5.33318946	5.17705734	3.126498602
268.408	0.344464	word	listen	DownTheRabbitHoleFinal_SoundFile4.wav	604	24	51	4	1	10.43	16.35	16.35	4.17e-09	0.66195729	0.834380082	2.410905977
268.722	0.234543	word	to	DownTheRabbitHoleFinal_SoundFile4.wav	605	24	52	4	0	16.35	10.43	13.3	3.81e-09	5.197854109	4.46160503	4.481080081
268.924	0.306076	word	her	DownTheRabbitHoleFinal_SoundFile4.wav	606	24	53	4	0	13.3	16.35	12.8	4e-09	3.171368348	2.961853342	1.567252109
269.642	0.337093	word	still	DownTheRabbitHoleFinal_SoundFile4.wav	607	25	1	4	0	12.8	13.3	15.37	3.31e-09	3.049805711	4.112138379	3.26712153
269.95	0.143663	word	it	DownTheRabbitHoleFinal_SoundFile4.wav	608	25	2	4	0	15.37	12.8	14.56	3.95e-09	5.33641173	4.008797431	2.416372674
270.062	0.222419	word	was	DownTheRabbitHoleFinal_SoundFile4.wav	609	25	3	4	0	14.56	15.37	13.35	3.71e-09	1.450426889	1.805643855	1.601484421
270.254	0.210445	word	good	DownTheRabbitHoleFinal_SoundFile4.wav	610	25	4	4	1	13.35	14.56	10.7	4.17e-09	5.069926658	5.33014074	4.811084279
270.434	0.545684	word	practice	DownTheRabbitHoleFinal_SoundFile4.wav	611	25	5	4	1	10.7	13.35	16.35	3.74e-09	3.07673326	2.368099449	3.886184006
270.948	0.102898	word	to	DownTheRabbitHoleFinal_SoundFile4.wav	612	25	6	4	0	16.35	10.7	12.79	3.65e-09	4.70441491	4.654066481	3.178731773
271.02	0.319553	word	say	DownTheRabbitHoleFinal_SoundFile4.wav	613	25	7	4	1	12.79	16.35	15.37	3.62e-09	0.66195729	0.806692542	2.303530638
271.308	0.142322	word	it	DownTheRabbitHoleFinal_SoundFile4.wav	614	25	8	4	0	15.37	12.79	13.02	3.92e-09	2.653519621	2.331118854	1.773530955
271.42	0.396739	word	over	DownTheRabbitHoleFinal_SoundFile4.wav	615	25	9	4	0	13.02	15.37	12.19	3.51e-09	4.066106427	6.884506021	5.6356007
272.266	0.315487	word	yes	DownTheRabbitHoleFinal_SoundFile4.wav	616	26	1	4	0	12.19	13.02	15.48	0.0083014	6.013387457	7.988105042	6.550499839
272.756	0.276391	word	that	DownTheRabbitHoleFinal_SoundFile4.wav	617	26	2	4	0	15.48	12.19	15.68	0.0051777	1.059176842	3.15121156	3.329847582
273.002	0.096609	word	s	DownTheRabbitHoleFinal_SoundFile4.wav	618	26	3	4	0	15.68	15.48	14.08	0.00025722	1.228645003	6.64549169	2.797588833
273.068	0.318201	word	about	DownTheRabbitHoleFinal_SoundFile4.wav	619	26	4	4	0	14.08	15.68	16.96	0.0048753	4.187722214	3.323838044	3.169490866
273.354	0.126636	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	620	26	5	4	0	16.96	14.08	12.87	0.00068065	1.68949941	1.376157143	4.385101308
273.45	0.330174	word	right	DownTheRabbitHoleFinal_SoundFile4.wav	621	26	6	4	0	12.87	16.96	10.3	0.00020265	2.414520182	2.738288671	4.43366653
273.75	0.653439	word	distance	DownTheRabbitHoleFinal_SoundFile4.wav	622	26	7	4	1	10.3	12.87	14.57	0.012936	0.515633001	0.763868258	3.796180931
274.816	0.198473	word	but	DownTheRabbitHoleFinal_SoundFile4.wav	623	26	8	4	0	14.57	10.3	13.47	0.0025094	3.281191291	3.05649708	8.724727695
274.982	0.193771	word	then	DownTheRabbitHoleFinal_SoundFile4.wav	624	26	9	4	0	13.47	14.57	15.79	0.0045236	3.387104324	3.317883835	3.661519401
275.146	0.170459	word	I	DownTheRabbitHoleFinal_SoundFile4.wav	625	26	10	4	0	15.79	13.47	10.86	0.0088782	2.205315117	3.595441074	1.763265489
275.286	0.386836	word	wonder	DownTheRabbitHoleFinal_SoundFile4.wav	626	26	11	4	1	10.86	15.79	14.1	0.010988	2.179779455	2.264189763	2.446104509
275.642	0.201633	word	what	DownTheRabbitHoleFinal_SoundFile4.wav	627	26	12	4	0	14.1	10.86	7.96	9.84e-05	4.672391523	6.733048326	4.737616484
275.812	0.675551	word	Latitude	DownTheRabbitHoleFinal_SoundFile4.wav	628	26	13	4	1	7.96	14.1	14.78	0.0034858	5.307112324	5.417586896	3.289111874
276.456	0.149255	word	or	DownTheRabbitHoleFinal_SoundFile4.wav	629	26	14	4	0	14.78	7.96	6.95	0.001102	5.229113453	5.18799901	8.830989565
276.576	0.668619	word	Longitude	DownTheRabbitHoleFinal_SoundFile4.wav	630	26	15	4	1	6.95	14.78	15.79	0.0021008	3.64415512	4.219297373	2.257759963
277.212	0.16227	word	I	DownTheRabbitHoleFinal_SoundFile4.wav	631	26	16	4	0	15.79	6.95	14.92	0.0048482	2.171368333	2.580784913	1.721709609
277.344	0.099769	word	ve	DownTheRabbitHoleFinal_SoundFile4.wav	632	26	17	4	0	14.92	15.79	12.61	9.08e-06	4.165631392	2.798094185	2.422391059
277.414	0.366898	word	got	DownTheRabbitHoleFinal_SoundFile4.wav	633	26	18	4	1	12.61	14.92	16.35	0.00053058	3.598378951	4.590211329	4.061073122
277.75	0.350107	word	to	DownTheRabbitHoleFinal_SoundFile4.wav	634	26	19	4	0	16.35	12.61	8.65	0.0027197	2.808799828	3.78352045	4.799542611
278.802	0.454825	word	Alice	DownTheRabbitHoleFinal_SoundFile4.wav	635	26	20	4	1	8.65	16.35	13.53	3.59e-06	3.226499067	4.178592411	2.312348154
279.226	0.205523	word	had	DownTheRabbitHoleFinal_SoundFile4.wav	636	27	1	4	0	13.53	8.65	14.77	0.00016349	0.905228728	1.814998139	1.357460372
279.64	0.380371	word	no	DownTheRabbitHoleFinal_SoundFile4.wav	637	27	2	4	0	14.77	13.53	16.96	0.00015939	2.610251508	2.064105269	5.625717829
279.99	0.363786	word	idea	DownTheRabbitHoleFinal_SoundFile4.wav	640	27	3	4	1	11.8	8.06	14.1	0.0031293	1.504428152	1.445077886	4.733433761
280.322	0.186501	word	what	DownTheRabbitHoleFinal_SoundFile4.wav	641	27	4	4	0	14.1	11.8	7.24	0.0012287	6.470684078	7.03667693	4.618609444
280.478	0.593575	word	Latitude	DownTheRabbitHoleFinal_SoundFile4.wav	642	27	5	4	1	7.24	14.1	14.56	0.0026943	5.451483319	4.831116885	2.501056399
281.042	0.461874	word	was	DownTheRabbitHoleFinal_SoundFile4.wav	643	27	6	4	0	14.56	7.24	14.78	0.00041833	2.059176856	1.728209907	1.333445465
281.808	0.174528	word	or	DownTheRabbitHoleFinal_SoundFile4.wav	644	27	7	4	0	14.78	14.56	6.95	0.00048287	5.669136048	6.234269739	8.685659421
281.952	0.605547	word	Longitude	DownTheRabbitHoleFinal_SoundFile4.wav	645	27	8	4	1	6.95	14.78	12.17	0.0013651	6.644155163	7.214374125	2.442447051
282.526	0.461875	word	either	DownTheRabbitHoleFinal_SoundFile4.wav	646	27	9	4	0	12.17	6.95	14.57	0.011087	1.602773833	3.24794818	4.096989795
283.568	0.1865	word	but	DownTheRabbitHoleFinal_SoundFile4.wav	647	27	10	4	0	14.57	12.17	13.1	0.0012685	7.978042171	4.168898197	8.614566619
283.722	0.258337	word	thought	DownTheRabbitHoleFinal_SoundFile4.wav	649	27	11	4	1	12.07	13.1	14.3	8.81e-05	2.382872173	3.803426997	1.812058375
283.95	0.150582	word	they	DownTheRabbitHoleFinal_SoundFile4.wav	650	27	12	4	0	14.3	12.07	13.41	0.0002468	3.162907397	3.372376429	1.955837267
284.07	0.150582	word	were	DownTheRabbitHoleFinal_SoundFile4.wav	651	27	13	4	0	13.41	14.3	11.64	0.00043542	2.782802419	2.238873594	1.438500163
284.19	0.366092	word	nice	DownTheRabbitHoleFinal_SoundFile4.wav	652	27	14	4	1	11.64	13.41	10.01	0.013572	5.069926658	5.229228113	5.120443546
284.526	0.378065	word	grand	DownTheRabbitHoleFinal_SoundFile4.wav	653	27	15	4	1	10.01	11.64	11.51	0.00052213	4.67807202	3.250902335	4.365787736
284.908	0.462509	word	words	DownTheRabbitHoleFinal_SoundFile4.wav	654	27	16	4	1	11.51	10.01	16.35	9.79e-07	2.200222601	3.439372686	5.035195039
285.34	0.139076	word	to	DownTheRabbitHoleFinal_SoundFile4.wav	655	27	17	4	0	16.35	11.51	12.79	4.74e-07	4.311297939	5.088889708	3.234157305
285.448	0.425687	word	say	DownTheRabbitHoleFinal_SoundFile4.wav	656	27	18	4	1	12.79	16.35	8.85	0.0038942	0.503943136	0.837330876	2.074803726
286.8	0.48582	word	Presently	DownTheRabbitHoleFinal_SoundFile4.wav	657	28	1	4	1	8.85	12.79	13.1	0.015392	3.875029123	3.928599326	2.937781698
287.254	0.27031	word	she	DownTheRabbitHoleFinal_SoundFile4.wav	658	28	2	4	0	13.1	8.85	10.61	7.6e-07	1.510457451	3.028885977	0.876986993
287.494	0.437929	word	began	DownTheRabbitHoleFinal_SoundFile4.wav	659	28	3	4	1	10.61	13.1	12.43	0.00023085	1.450426889	1.606446731	1.29799908
287.902	0.521738	word	again	DownTheRabbitHoleFinal_SoundFile4.wav	660	28	4	4	1	12.43	10.61	15.79	0.0099424	2.449772483	2.193157086	4.954996984
289.23	0.167479	word	I	DownTheRabbitHoleFinal_SoundFile4.wav	661	28	5	4	0	15.79	12.43	10.86	0.0040673	2.088240405	1.833490313	0.720338115
289.368	0.426944	word	wonder	DownTheRabbitHoleFinal_SoundFile4.wav	662	28	6	4	1	10.86	15.79	14.65	0.00040925	1.628449015	2.11248521	2.272201031
289.764	0.144487	word	if	DownTheRabbitHoleFinal_SoundFile4.wav	663	28	7	4	0	14.65	10.86	15.79	0.00070922	4.276450914	3.877076171	5.531455753
289.876	0.189587	word	I	DownTheRabbitHoleFinal_SoundFile4.wav	664	28	8	4	0	15.79	14.65	11	0.00027869	1.723907941	1.835385723	1.76382541
290.036	0.339243	word	shall	DownTheRabbitHoleFinal_SoundFile4.wav	665	28	9	4	0	11	15.79	10.74	2.18e-07	3.150307324	3.015898642	4.026477952
290.428	0.35412	word	fall	DownTheRabbitHoleFinal_SoundFile4.wav	666	28	10	4	1	10.74	11	12.87	3.49e-07	0.778503815	0.961495885	3.439476858
290.752	0.270309	word	right	DownTheRabbitHoleFinal_SoundFile4.wav	667	28	11	4	1	12.87	10.74	12.63	4.42e-07	4.393748195	5.757760285	3.260575932
290.99	0.557657	word	through	DownTheRabbitHoleFinal_SoundFile4.wav	668	28	12	4	1	12.63	12.87	16.96	3.16e-06	6.451483334	5.84166711	2.798256753
291.518	0.22075	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	669	28	13	4	0	16.96	12.63	11.03	0.017201	5.703019715	2.590004489	4.422425382
291.708	0.415652	word	earth	DownTheRabbitHoleFinal_SoundFile4.wav	670	28	14	4	1	11.03	16.96	13.52	0.014891	0.724266695	1.033176234	4.548651146
292.678	0.234391	word	How	DownTheRabbitHoleFinal_SoundFile4.wav	671	28	15	4	0	13.52	11.03	10.51	0.001891	4.647078431	5.986809847	3.727772242
293.038	0.318201	word	funny	DownTheRabbitHoleFinal_SoundFile4.wav	672	28	16	4	1	10.51	13.52	15.37	0.014011	3.438859964	5.612445466	3.779420351
293.326	0.150268	word	it	DownTheRabbitHoleFinal_SoundFile4.wav	673	28	17	4	0	15.37	10.51	14.35	0.0027324	0.664408872	3.861475514	2.502316863
293.444	0.150896	word	ll	DownTheRabbitHoleFinal_SoundFile4.wav	674	28	18	4	0	14.35	15.37	11.71	0.00086732	2.022506092	2.820747117	4.06576583
293.564	0.342147	word	seem	DownTheRabbitHoleFinal_SoundFile4.wav	675	28	19	4	1	11.71	14.35	16.35	1.59e-06	0.778503815	0.784335467	3.817008762
293.876	0.126636	word	to	DownTheRabbitHoleFinal_SoundFile4.wav	676	28	20	4	0	16.35	11.71	12.35	0.00020651	4.113643218	3.977619516	6.151372492
293.972	0.266197	word	come	DownTheRabbitHoleFinal_SoundFile4.wav	677	28	21	4	1	12.35	16.35	13.9	0.00077736	0.730794284	0.680907196	2.832366122
294.208	0.188632	word	out	DownTheRabbitHoleFinal_SoundFile4.wav	678	28	22	4	0	13.9	12.35	11.01	0.014668	3.573364832	4.929868347	8.073276407
294.364	0.344127	word	among	DownTheRabbitHoleFinal_SoundFile4.wav	679	28	23	4	1	11.01	13.9	16.96	0.0005723	1.619197446	1.829629973	3.02142688
294.678	0.13861	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	680	28	24	4	0	16.96	11.01	13.55	0.00016631	0.991661975	1.305204228	4.741701545
294.786	0.545683	word	people	DownTheRabbitHoleFinal_SoundFile4.wav	681	28	25	4	1	13.55	16.96	15.48	0.016347	3.690163824	3.269877581	5.422746707
295.3	0.198474	word	that	DownTheRabbitHoleFinal_SoundFile4.wav	682	28	26	4	0	15.48	13.55	10.41	0.00012035	7.001229214	7.066359202	5.374592965
295.468	0.306228	word	walk	DownTheRabbitHoleFinal_SoundFile4.wav	683	28	27	4	1	10.41	15.48	14.97	0.0057655	2.643683392	5.780365678	3.262353661
295.744	0.174527	word	with	DownTheRabbitHoleFinal_SoundFile4.wav	684	28	28	4	0	14.97	10.41	14.09	0.012342	3.381091634	3.459772395	2.509437779
295.888	0.198473	word	their	DownTheRabbitHoleFinal_SoundFile4.wav	685	28	29	4	0	14.09	14.97	9.79	0.011156	4.688071024	3.834626982	8.216555141
296.054	0.425956	word	heads	DownTheRabbitHoleFinal_SoundFile4.wav	686	28	30	4	1	9.79	14.09	6.49	0.0024348	2.040122276	3.563771626	5.030804869
296.45	0.641466	word	downward	DownTheRabbitHoleFinal_SoundFile4.wav	687	28	31	4	1	6.49	9.79	16.96	0.006107	3.689499439	3.783182754	3.342833207
297.744	0.17466	word	The	DownTheRabbitHoleFinal_SoundFile4.wav	688	28	32	4	0	16.96	6.49	4.47	0.0018758	3.243178468	3.38179518	3.283494802
297.886	1.024463	word	Antipathies	DownTheRabbitHoleFinal_SoundFile4.wav	689	28	33	4	1	4.47	16.96	15.79	6.74e-05	4.4276983	7.612260555	10.73976785
298.88	0.13861	word	I	DownTheRabbitHoleFinal_SoundFile4.wav	690	29	1	4	0	15.79	4.47	13.39	0.015911	3.182593143	3.356381678	2.620013046
299.204	0.593575	word	think	DownTheRabbitHoleFinal_SoundFile4.wav	691	29	2	4	1	13.39	15.79	13.1	0.0060441	3.381091634	2.611952717	2.743705758
300.588	0.186693	word	she	DownTheRabbitHoleFinal_SoundFile4.wav	692	29	3	4	0	13.1	13.39	14.56	0.00044664	2.943025654	3.101181119	2.468644766
300.744	0.274899	word	was	DownTheRabbitHoleFinal_SoundFile4.wav	693	29	4	4	0	14.56	13.1	11.89	0.0016615	2.586406708	1.788607359	1.517750448
300.988	0.378065	word	rather	DownTheRabbitHoleFinal_SoundFile4.wav	694	29	5	4	1	11.89	14.56	10.15	0.0007286	2.449772483	2.307011903	3.975167455
